Word	SAT	GSL	Og350	Og850	OgInt	OgNSt	Sw35	Sw207	Fry1k	Ox3k
eager 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eager _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ear	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
ear_N	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
ear 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ear _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
early	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
early_A	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
early 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
early _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
earn	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
earn_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
earn 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
earn _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
earnest	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
earnest_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ears	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ears_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
earth	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
earth_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
earth 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
earth _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
earthy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
earthy_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ease	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ease_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ease 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ease _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
easily 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
easily _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
east	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
east_A	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
east_J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
east 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
east _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eastern	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eastern_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eastern 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eastern _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
easy	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
easy_A	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
easy_J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
easy 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
easy _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eat	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
eat_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
eat 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eat _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ebb	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebb_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebb_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebullience	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebullience_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebullient	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ebullient_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eccentric	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eccentric_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eccentricity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eccentricity_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecclesiastic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecclesiastic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecclesiastic_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclectic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclectic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclecticism	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclecticism_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclectism	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclectism_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclipse	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eclipse_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecologist	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecologist_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
economic 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
economic _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
economics 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
economics _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
economy	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
economy_N	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
economy 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
economy _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ecstasy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecstasy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecstatic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecstatic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eddy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eddy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edge	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
edge_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
edge 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
edge _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
edict	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edict_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edify	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edify_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edition 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
edition _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
editor 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
editor _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
educate	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
educate_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
educate 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
educate _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
educated 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
educated _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
education	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
education_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
education 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
education _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
educational 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
educational _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
educator	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
educator_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eerie	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eerie_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efface	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efface_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effect	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
effect_N	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
effect 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effect _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effective	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effective_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effective 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effective _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effectively 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effectively _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effectual	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effectual_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effervesce	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effervesce_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effervescence	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effervescence_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficacious	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficacious_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficacy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficacy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficiency	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
efficiency_N	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
efficient	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficient_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efficient 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
efficient _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
efficiently 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
efficiently _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effigy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effigy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effort	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
effort_N	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
effort 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effort _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
effrontery	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effrontery_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effusion	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effusion_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effusive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effusive_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egg	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
egg_N	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
egg 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
egg _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eggs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
eggs_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
egoism	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egoism_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egotistical	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egotistical_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egregious	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egregious_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egress	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
egress_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eight	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
eight_CD	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
either	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
either_A	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
either_CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
either 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
either _CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ejaculation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ejaculation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elaboration	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elaboration_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elastic	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
elastic_J	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
elated	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elated_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elbow 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elbow _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elder	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elder_J	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elderly 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elderly _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elect	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elect_V	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elect 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elect _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
election	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
election_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
election 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
election _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electric	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
electric_J	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
electric 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electric _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electrical 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electrical _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electrician	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
electrician_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
electricity	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
electricity_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
electricity 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electricity _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electronic 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
electronic _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elefiacal	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elefiacal_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elegant 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elegant _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elegy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elegy_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
element 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
element _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elements	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
elements_N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
elephant	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elephant_N	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elevator 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elevator _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eleven	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
eleven_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
elicit	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elicit_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eliminate 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eliminate _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elimination	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
elimination_N	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
elixir	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elixir_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ellipsis	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ellipsis_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elliptical	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elliptical_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eloquence	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eloquence_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eloquent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eloquent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
else	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
else_A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
else 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
else _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elsewhere	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elsewhere_A	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elsewhere 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elsewhere _A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
elucidate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elucidate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elude	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elude_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elusive	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
elusive_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emaciated	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emaciated_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
email 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
email _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
emanate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emanate_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emancipate	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emancipate_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embargo	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embargo_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embark	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embark_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embarrass 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embarrass _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embarrassed 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embarrassed _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embarrassing 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embarrassing _J	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embarrassment 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embarrassment _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
embassy	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
embassy_N	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
embed	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embed_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embellish	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embellish_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embezzlement	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embezzlement_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embody	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embody_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embrace	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embrace_V	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embroider	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embroider_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embroidery	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embroidery_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embroil	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embroil_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embryonic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
embryonic_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emendation	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emendation_N	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
emerge 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
emerge _V	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
emergency 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
emergency _N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
eminent	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eminent_J	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
